ENST00000447771	0
ENST00000329451	1
ENST00000570330	21
ENST00000374450	36
ENST00000529099	8
ENST00000356607	3
ENST00000578434	0
ENST00000547247	0
ENST00000590856	25
ENST00000264972	5
ENST00000473730	0
ENST00000444836	0
ENST00000595541	2
ENST00000583127	2
ENST00000466707	0
ENST00000512242	0
ENST00000600987	0
ENST00000304581	1
ENST00000517393	0
ENST00000297347	34
ENST00000420411	5
ENST00000258455	2
ENST00000216185	33
ENST00000510979	3
ENST00000490121	4
ENST00000481522	0
ENST00000493867	3
ENST00000470209	0
ENST00000487131	2
ENST00000589060	0
ENST00000599097	0
ENST00000407911	0
ENST00000357360	6
ENST00000315436	4
ENST00000622960	0
ENST00000228740	48
ENST00000638069	5
ENST00000426126	6
ENST00000467041	2
ENST00000421694	2
ENST00000506317	0
ENST00000465694	0
ENST00000368302	2
ENST00000221232	31
ENST00000375976	14
ENST00000522321	0
ENST00000463233	25
ENST00000618406	0
ENST00000444214	2
ENST00000511161	1
ENST00000503196	1
ENST00000611722	6
ENST00000537421	2
ENST00000567038	16
ENST00000371377	0
ENST00000391762	19
ENST00000375069	10
ENST00000479961	2
ENST00000230124	11
ENST00000460291	0
ENST00000483805	0
ENST00000446987	2
ENST00000467301	15
ENST00000489372	2
ENST00000466126	0
ENST00000561569	41
ENST00000368149	1
ENST00000359681	45
ENST00000591725	0
ENST00000488381	1
ENST00000505236	25
ENST00000343004	2
ENST00000441657	0
ENST00000620430	3
ENST00000360416	2
ENST00000491010	2
ENST00000377485	0
ENST00000478641	6
ENST00000357949	57
ENST00000527670	4
ENST00000547165	0
ENST00000525513	3
ENST00000549184	1
ENST00000465601	0
ENST00000498738	2
ENST00000457540	26
ENST00000361696	8
ENST00000488329	0
ENST00000474426	3
ENST00000373053	4
ENST00000617586	1
ENST00000552576	0
ENST00000581412	3
ENST00000447318	7
ENST00000379328	0
ENST00000486652	0
ENST00000607836	0
ENST00000476883	2
ENST00000377045	59
ENST00000448552	9
ENST00000360110	7
ENST00000564502	0
ENST00000467105	4
ENST00000428336	1
ENST00000430411	1
ENST00000622509	1
ENST00000216124	21
ENST00000354678	2
ENST00000577436	5
ENST00000295956	0
ENST00000536549	0
ENST00000614565	0
ENST00000592633	2
ENST00000478777	0
ENST00000355773	3
ENST00000576573	1
ENST00000533723	0
ENST00000419868	1
ENST00000379019	85
ENST00000421731	2
ENST00000521675	0
ENST00000586092	34
ENST00000469235	2
ENST00000354179	6
ENST00000552771	18
ENST00000329331	1
ENST00000397311	0
ENST00000545046	0
ENST00000612839	25
ENST00000575397	0
ENST00000575111	65
ENST00000485186	3
ENST00000602243	4
ENST00000414722	0
ENST00000559943	6
ENST00000375812	0
ENST00000367590	2
ENST00000498114	0
ENST00000557912	3
ENST00000410022	7
ENST00000470635	0
ENST00000256592	0
ENST00000609670	1
ENST00000366446	0
ENST00000499370	59
ENST00000404621	8
ENST00000377960	735
ENST00000549373	1
ENST00000503665	0
ENST00000564191	1
ENST00000591415	5
ENST00000432340	0
ENST00000548322	4
ENST00000495497	1
ENST00000568674	480
ENST00000485363	1
ENST00000560013	0
ENST00000558857	3
ENST00000525550	3
ENST00000284727	4
ENST00000588776	2
ENST00000290277	0
ENST00000460577	0
ENST00000483903	3
ENST00000521953	1
ENST00000565877	0
ENST00000370032	0
ENST00000620554	8
ENST00000378251	8
ENST00000534138	4
ENST00000542136	0
ENST00000360806	5
ENST00000521420	0
ENST00000435082	5
ENST00000589881	0
ENST00000558566	9
ENST00000519802	1
ENST00000321599	10
ENST00000533444	8
ENST00000461314	3
ENST00000427274	0
ENST00000394334	23
ENST00000564553	0
ENST00000401418	7
ENST00000487399	0
ENST00000481997	335
ENST00000487178	0
ENST00000588290	1
ENST00000368018	1
ENST00000223023	0
ENST00000360244	49
ENST00000482565	186
ENST00000380412	3
ENST00000446293	3
ENST00000594139	1
ENST00000243052	2
ENST00000424349	30
ENST00000507915	61
ENST00000531375	0
ENST00000223145	2
ENST00000600194	90
ENST00000533223	0
ENST00000484762	26
ENST00000272249	2
ENST00000467054	1
ENST00000499023	3
ENST00000615564	30
ENST00000597836	0
ENST00000475364	2
ENST00000361272	6
ENST00000507415	0
ENST00000564703	0
ENST00000216456	3
ENST00000484527	12
ENST00000366777	38
ENST00000485386	47
ENST00000609683	0
ENST00000488227	0
ENST00000558247	0
ENST00000567325	0
ENST00000564996	15
ENST00000370885	0
ENST00000510118	1
ENST00000584469	0
ENST00000271638	6971
ENST00000320548	4
ENST00000453452	0
ENST00000615299	1
ENST00000594217	11
ENST00000626827	5
ENST00000547526	0
ENST00000554014	1
ENST00000444444	11
ENST00000596311	32
ENST00000410108	8
ENST00000418850	0
ENST00000433633	3
ENST00000519504	0
ENST00000593905	0
ENST00000448245	0
ENST00000357443	0
ENST00000636079	1
ENST00000401041	0
ENST00000586242	6
ENST00000487971	0
ENST00000530401	0
ENST00000527176	0
ENST00000619021	0
ENST00000238616	8
ENST00000439308	0
ENST00000494066	1
ENST00000550988	1
ENST00000347486	0
ENST00000503979	0
ENST00000439775	1
ENST00000452799	0
ENST00000624682	90
ENST00000475035	0
ENST00000442336	20
ENST00000398238	5
ENST00000470877	1
ENST00000525707	1
ENST00000487313	0
ENST00000471354	0
ENST00000563130	17
ENST00000312349	0
ENST00000285106	12
ENST00000515322	0
ENST00000451500	6
ENST00000610177	1
ENST00000474214	0
ENST00000521154	0
ENST00000532999	0
ENST00000373808	95
ENST00000550021	0
ENST00000338560	7
ENST00000376755	44
ENST00000200457	11
ENST00000492001	1
ENST00000506230	0
ENST00000396013	1
ENST00000353999	20
ENST00000568064	16
ENST00000489186	10
ENST00000497591	1
ENST00000559255	105
ENST00000373316	225
ENST00000427820	0
ENST00000525266	0
ENST00000453833	1
ENST00000368457	0
ENST00000586025	1
ENST00000491895	1
ENST00000564630	3
ENST00000433868	1
ENST00000624637	6
ENST00000459858	2
ENST00000552978	1
ENST00000589739	200
ENST00000549725	3
ENST00000493238	3
ENST00000587637	0
ENST00000534375	0
ENST00000463083	4
ENST00000462569	0
ENST00000474315	11
ENST00000485982	1
ENST00000554619	0
ENST00000493023	1
ENST00000585266	2
ENST00000561026	2
ENST00000441146	5
ENST00000353107	18
ENST00000436757	25
ENST00000307845	74
ENST00000452151	0
ENST00000568043	6
ENST00000486420	2
ENST00000620971	0
ENST00000560030	1
ENST00000535501	0
ENST00000443891	0
ENST00000600480	21
ENST00000394224	42
ENST00000545280	0
ENST00000619902	0
ENST00000558844	0
ENST00000467279	1
ENST00000508473	0
ENST00000601746	6
ENST00000419854	1
ENST00000370406	5
ENST00000628863	1
ENST00000428683	0
ENST00000578201	0
ENST00000321358	115
ENST00000513746	0
ENST00000549613	1
ENST00000487389	0
ENST00000503441	3
ENST00000554101	19
ENST00000554406	1
ENST00000551405	0
ENST00000483099	4
ENST00000281146	2
ENST00000263856	66
ENST00000471698	6
ENST00000340957	2
ENST00000053468	1
ENST00000600065	1
ENST00000550125	0
ENST00000233143	1854
ENST00000529985	0
ENST00000530109	1
ENST00000440088	3
ENST00000511075	2
ENST00000488228	0
ENST00000449194	0
ENST00000608000	0
ENST00000435068	4
ENST00000590402	0
ENST00000366997	50
ENST00000529517	0
ENST00000472876	0
ENST00000465203	0
ENST00000391973	0
ENST00000529543	1
ENST00000468686	0
ENST00000235150	36
ENST00000325167	8
ENST00000529920	12
ENST00000428361	24
ENST00000588014	0
ENST00000488639	1
ENST00000539387	0
ENST00000372805	166
ENST00000480412	0
ENST00000330287	2
ENST00000630307	0
ENST00000571831	0
ENST00000557307	0
ENST00000597467	0
ENST00000592813	5
ENST00000619462	6
ENST00000413656	0
ENST00000378312	0
ENST00000479522	0
ENST00000586889	1
ENST00000473459	29
ENST00000395040	2
ENST00000484991	3
ENST00000530915	0
ENST00000466550	4
ENST00000573985	0
ENST00000413432	0
ENST00000563753	0
ENST00000539970	7
ENST00000511391	0
ENST00000588299	1
ENST00000368576	1
ENST00000531620	1
ENST00000488236	0
ENST00000470180	0
ENST00000334318	0
ENST00000367379	0
ENST00000421367	8
ENST00000606771	0
ENST00000540725	0
ENST00000534486	0
ENST00000462363	1
ENST00000262866	1
ENST00000547626	11
ENST00000409262	8
ENST00000254695	0
