ENST00000447771	1
ENST00000329451	0
ENST00000570330	7
ENST00000374450	12
ENST00000529099	2
ENST00000356607	2
ENST00000578434	0
ENST00000547247	1
ENST00000590856	39
ENST00000264972	4
ENST00000473730	0
ENST00000444836	4
ENST00000595541	9
ENST00000583127	13
ENST00000466707	1
ENST00000512242	5
ENST00000600987	0
ENST00000304581	0
ENST00000517393	4
ENST00000297347	24
ENST00000420411	1
ENST00000258455	0
ENST00000216185	14
ENST00000510979	5
ENST00000490121	7
ENST00000481522	2
ENST00000493867	3
ENST00000470209	1
ENST00000487131	1
ENST00000589060	4
ENST00000599097	1
ENST00000407911	0
ENST00000357360	2
ENST00000315436	14
ENST00000622960	0
ENST00000228740	91
ENST00000638069	11
ENST00000426126	55
ENST00000467041	2
ENST00000421694	31
ENST00000506317	0
ENST00000465694	0
ENST00000368302	2
ENST00000221232	61
ENST00000375976	90
ENST00000522321	2
ENST00000463233	4
ENST00000618406	1
ENST00000444214	1
ENST00000511161	1
ENST00000503196	20
ENST00000611722	5
ENST00000537421	6
ENST00000567038	53
ENST00000371377	3
ENST00000391762	2
ENST00000375069	7
ENST00000479961	2
ENST00000230124	26
ENST00000460291	1
ENST00000483805	3
ENST00000446987	0
ENST00000467301	23
ENST00000489372	40
ENST00000466126	0
ENST00000561569	5
ENST00000368149	2
ENST00000359681	3
ENST00000591725	5
ENST00000488381	1
ENST00000505236	13
ENST00000343004	6
ENST00000441657	1
ENST00000620430	3
ENST00000360416	9
ENST00000491010	2
ENST00000377485	0
ENST00000478641	3
ENST00000357949	1
ENST00000527670	2
ENST00000547165	2
ENST00000525513	1
ENST00000549184	0
ENST00000465601	0
ENST00000498738	7
ENST00000457540	103
ENST00000361696	2
ENST00000488329	5
ENST00000474426	0
ENST00000373053	31
ENST00000617586	0
ENST00000552576	0
ENST00000581412	1
ENST00000447318	4
ENST00000379328	1
ENST00000486652	9
ENST00000607836	1
ENST00000476883	9
ENST00000377045	58
ENST00000448552	16
ENST00000360110	8
ENST00000564502	2
ENST00000467105	4
ENST00000428336	0
ENST00000430411	4
ENST00000622509	1
ENST00000216124	84
ENST00000354678	0
ENST00000577436	1
ENST00000295956	0
ENST00000536549	16
ENST00000614565	0
ENST00000592633	1
ENST00000478777	35
ENST00000355773	6
ENST00000576573	2
ENST00000533723	2
ENST00000419868	1
ENST00000379019	242
ENST00000421731	0
ENST00000521675	1
ENST00000586092	53
ENST00000469235	0
ENST00000354179	4
ENST00000552771	2
ENST00000329331	0
ENST00000397311	8
ENST00000545046	3
ENST00000612839	9
ENST00000575397	0
ENST00000575111	103
ENST00000485186	7
ENST00000602243	28
ENST00000414722	1
ENST00000559943	8
ENST00000375812	4
ENST00000367590	9
ENST00000498114	0
ENST00000557912	1
ENST00000410022	2
ENST00000470635	4
ENST00000256592	0
ENST00000609670	17
ENST00000366446	3
ENST00000499370	86
ENST00000404621	24
ENST00000377960	537
ENST00000549373	0
ENST00000503665	7
ENST00000564191	3
ENST00000591415	1
ENST00000432340	2
ENST00000548322	3
ENST00000495497	0
ENST00000568674	220
ENST00000485363	1
ENST00000560013	0
ENST00000558857	24
ENST00000525550	5
ENST00000284727	1
ENST00000588776	1
ENST00000290277	9
ENST00000460577	2
ENST00000483903	5
ENST00000521953	1
ENST00000565877	2
ENST00000370032	1
ENST00000620554	9
ENST00000378251	9
ENST00000534138	7
ENST00000542136	2
ENST00000360806	8
ENST00000521420	0
ENST00000435082	0
ENST00000589881	1
ENST00000558566	4
ENST00000519802	2
ENST00000321599	83
ENST00000533444	6
ENST00000461314	5
ENST00000427274	2
ENST00000394334	38
ENST00000564553	2
ENST00000401418	0
ENST00000487399	0
ENST00000481997	62
ENST00000487178	7
ENST00000588290	1
ENST00000368018	7
ENST00000223023	1
ENST00000360244	54
ENST00000482565	136
ENST00000380412	0
ENST00000446293	2
ENST00000594139	0
ENST00000243052	3
ENST00000424349	12
ENST00000507915	38
ENST00000531375	1
ENST00000223145	7
ENST00000600194	83
ENST00000533223	2
ENST00000484762	29
ENST00000272249	7
ENST00000467054	1
ENST00000499023	3
ENST00000615564	9
ENST00000597836	3
ENST00000475364	7
ENST00000361272	7
ENST00000507415	3
ENST00000564703	0
ENST00000216456	7
ENST00000484527	77
ENST00000366777	36
ENST00000485386	14
ENST00000609683	1
ENST00000488227	1
ENST00000558247	4
ENST00000567325	2
ENST00000564996	12
ENST00000370885	0
ENST00000510118	1
ENST00000584469	3
ENST00000271638	4567
ENST00000320548	1
ENST00000453452	0
ENST00000615299	0
ENST00000594217	14
ENST00000626827	29
ENST00000547526	1
ENST00000554014	18
ENST00000444444	30
ENST00000596311	56
ENST00000410108	20
ENST00000418850	2
ENST00000433633	4
ENST00000519504	2
ENST00000593905	9
ENST00000448245	1
ENST00000357443	3
ENST00000636079	0
ENST00000401041	4
ENST00000586242	1
ENST00000487971	1
ENST00000530401	1
ENST00000527176	2
ENST00000619021	1
ENST00000238616	14
ENST00000439308	1
ENST00000494066	0
ENST00000550988	1
ENST00000347486	33
ENST00000503979	1
ENST00000439775	1
ENST00000452799	2
ENST00000624682	58
ENST00000475035	0
ENST00000442336	303
ENST00000398238	12
ENST00000470877	3
ENST00000525707	3
ENST00000487313	0
ENST00000471354	1
ENST00000563130	0
ENST00000312349	0
ENST00000285106	8
ENST00000515322	6
ENST00000451500	28
ENST00000610177	0
ENST00000474214	4
ENST00000521154	5
ENST00000532999	4
ENST00000373808	32
ENST00000550021	0
ENST00000338560	9
ENST00000376755	58
ENST00000200457	8
ENST00000492001	8
ENST00000506230	1
ENST00000396013	6
ENST00000353999	149
ENST00000568064	19
ENST00000489186	26
ENST00000497591	0
ENST00000559255	216
ENST00000373316	193
ENST00000427820	0
ENST00000525266	1
ENST00000453833	5
ENST00000368457	2
ENST00000586025	3
ENST00000491895	1
ENST00000564630	9
ENST00000433868	0
ENST00000624637	0
ENST00000459858	3
ENST00000552978	6
ENST00000589739	50
ENST00000549725	5
ENST00000493238	6
ENST00000587637	2
ENST00000534375	5
ENST00000463083	1
ENST00000462569	1
ENST00000474315	15
ENST00000485982	1
ENST00000554619	2
ENST00000493023	2
ENST00000585266	31
ENST00000561026	2
ENST00000441146	20
ENST00000353107	20
ENST00000436757	25
ENST00000307845	47
ENST00000452151	0
ENST00000568043	6
ENST00000486420	0
ENST00000620971	0
ENST00000560030	8
ENST00000535501	1
ENST00000443891	2
ENST00000600480	40
ENST00000394224	20
ENST00000545280	0
ENST00000619902	0
ENST00000558844	0
ENST00000467279	6
ENST00000508473	7
ENST00000601746	3
ENST00000419854	4
ENST00000370406	3
ENST00000628863	1
ENST00000428683	3
ENST00000578201	0
ENST00000321358	110
ENST00000513746	1
ENST00000549613	7
ENST00000487389	0
ENST00000503441	1
ENST00000554101	16
ENST00000554406	0
ENST00000551405	6
ENST00000483099	2
ENST00000281146	3
ENST00000263856	41
ENST00000471698	18
ENST00000340957	8
ENST00000053468	3
ENST00000600065	1
ENST00000550125	2
ENST00000233143	456
ENST00000529985	6
ENST00000530109	1
ENST00000440088	3
ENST00000511075	17
ENST00000488228	1
ENST00000449194	1
ENST00000608000	0
ENST00000435068	1
ENST00000590402	1
ENST00000366997	15
ENST00000529517	0
ENST00000472876	0
ENST00000465203	0
ENST00000391973	16
ENST00000529543	0
ENST00000468686	1
ENST00000235150	100
ENST00000325167	5
ENST00000529920	4
ENST00000428361	15
ENST00000588014	2
ENST00000488639	0
ENST00000539387	0
ENST00000372805	558
ENST00000480412	0
ENST00000330287	3
ENST00000630307	1
ENST00000571831	0
ENST00000557307	1
ENST00000597467	2
ENST00000592813	3
ENST00000619462	18
ENST00000413656	1
ENST00000378312	0
ENST00000479522	1
ENST00000586889	2
ENST00000473459	7
ENST00000395040	2
ENST00000484991	0
ENST00000530915	9
ENST00000466550	3
ENST00000573985	0
ENST00000413432	1
ENST00000563753	2
ENST00000539970	1
ENST00000511391	14
ENST00000588299	2
ENST00000368576	2
ENST00000531620	4
ENST00000488236	5
ENST00000470180	1
ENST00000334318	10
ENST00000367379	10
ENST00000421367	5
ENST00000606771	28
ENST00000540725	1
ENST00000534486	6
ENST00000462363	66
ENST00000262866	3
ENST00000547626	4
ENST00000409262	44
ENST00000254695	17
ENST00000611260	0
ENST00000557510	24
ENST00000544254	0
ENST00000368934	7
ENST00000439680	2
ENST00000563315	3
ENST00000292314	10
ENST00000422933	3
ENST00000372157	0
ENST00000580748	1
ENST00000424279	4
ENST00000533893	0
ENST00000593912	1
ENST00000618759	0
ENST00000369937	27
ENST00000585893	1
ENST00000602117	13
ENST00000552309	9
ENST00000008527	3
ENST00000414474	7
ENST00000438202	0
ENST00000588032	1
ENST00000413135	1
ENST00000621805	4
ENST00000308511	7
ENST00000482209	2
ENST00000493394	1
ENST00000443316	0
ENST00000388712	2
ENST00000560993	7
ENST00000310776	4
